30/12/14,18035.01953,18035.01953,17959.69922,17983.07031
31/12/14,17987.66016,18043.2207,17820.88086,17823.07031
02/01/15,17823.07031,17951.7793,17731.30078,17832.99023
05/01/15,17821.30078,17821.30078,17475.92969,17501.65039
06/01/15,17504.17969,17581.05078,17262.36914,17371.64063
07/01/15,17374.7793,17597.08008,17374.7793,17584.51953
08/01/15,17591.9707,17916.03906,17591.9707,17907.86914
09/01/15,17911.01953,17915.32031,17686.08984,17737.36914
12/01/15,17742.05078,17793.88086,17571.58008,17640.83984
13/01/15,17645.01953,17923.00977,17498.23047,17613.67969
14/01/15,17609.06055,17609.06055,17264.90039,17427.08984
15/01/15,17436.30078,17517.41016,17298.03906,17320.71094
16/01/15,17320,17528.36914,17243.55078,17511.57031
20/01/15,17516.96094,17588.69922,17346.73047,17515.23047
21/01/15,17509.96094,17599.58008,17396.03906,17554.2793
22/01/15,17557.28906,17840.89063,17482.53906,17813.98047
23/01/15,17812.5,17812.5,17667.5293,17672.59961
26/01/15,17668.10938,17696.35938,17567.59961,17678.69922
27/01/15,17638.5293,17638.5293,17288.31055,17387.21094
28/01/15,17402.91016,17484.41016,17189,17191.36914
29/01/15,17195.28906,17433.13086,17136.30078,17416.84961
30/01/15,17416.84961,17419.90039,17156.82031,17164.94922
02/02/15,17169.99023,17367.67969,17037.75977,17361.03906
03/02/15,17369.9707,17670.75977,17369.9707,17666.40039
04/02/15,17664.99023,17782.2207,17603.21094,17673.01953
05/02/15,17677.25977,17889.58008,17677.25977,17884.88086
06/02/15,17881.53906,17951.08984,17764.40039,17824.28906
09/02/15,17821.49023,17821.49023,17685.32031,17729.21094
10/02/15,17736.15039,17890.33984,17729.24023,17868.75977
11/02/15,17867.85938,17897.21094,17759.65039,17862.14063
12/02/15,17862.14063,17975.65039,17862.14063,17972.38086
13/02/15,17968.65039,18037.41016,17961.75977,18019.34961
17/02/15,18019.80078,18052.00977,17951.41016,18047.58008
18/02/15,18045.7207,18048.69922,17982.19922,18029.84961
19/02/15,18028.66992,18028.66992,17924.59961,17985.76953
20/02/15,17985.76953,18144.28906,17878.36914,18140.43945
23/02/15,18140.75977,18141.21094,18054.83984,18116.83984
24/02/15,18112.57031,18231.08984,18098.73047,18209.18945
25/02/15,18208.66992,18244.38086,18182.75977,18224.57031
26/02/15,18224.41016,18239.42969,18157.07031,18214.41992
27/02/15,18213.25977,18213.25977,18132.38086,18132.69922
02/03/15,18134.05078,18288.63086,18122.58984,18288.63086
03/03/15,18281.94922,18281.94922,18136.88086,18203.36914
04/03/15,18203.36914,18203.36914,18029.5,18096.90039
05/03/15,18096.90039,18160.34961,18087.65039,18135.7207
06/03/15,18135.7207,18135.7207,17825.15039,17856.7793
09/03/15,17856.56055,18031.03906,17856.56055,17995.7207
10/03/15,17989.56055,17989.56055,17662.93945,17662.93945
11/03/15,17662.93945,17731.7793,17627,17635.39063
12/03/15,17626.83984,17900.09961,17620.49023,17895.2207
13/03/15,17889.05078,17889.05078,17629.89063,17749.31055
16/03/15,17751.24023,17988.5,17751.24023,17977.41992
17/03/15,17972.2207,17972.2207,17785.78906,17849.08008
18/03/15,17846.80078,18097.11914,17697.51953,18076.18945
19/03/15,18072.58008,18072.99023,17934.24023,17959.0293
20/03/15,17961.13086,18197.28906,17961.13086,18127.65039
23/03/15,18136.73047,18205.92969,18116.03906,18116.03906
24/03/15,18110.86914,18149.24023,18010.43945,18011.14063
25/03/15,18012.60938,18041.9707,17718.53906,17718.53906
26/03/15,17716.26953,17759.50977,17579.26953,17678.23047
27/03/15,17673.63086,17729.14063,17630.49023,17712.66016
30/03/15,17727.48047,18008.64063,17727.48047,17976.31055
31/03/15,17965.36914,17965.36914,17773.01953,17776.11914
01/04/15,17778.51953,17778.51953,17585.00977,17698.17969
02/04/15,17699.51953,17815.0293,17673.49023,17763.24023
06/04/15,17755.5,17941.78906,17646.80078,17880.84961
07/04/15,17884.32031,17983.11914,17871.21094,17875.41992
08/04/15,17877.61914,17976.19922,17822.23047,17902.50977
09/04/15,17902.50977,17984.2207,17823.09961,17958.73047
10/04/15,17956.73047,18066.75977,17945.55078,18057.65039
13/04/15,18052.32031,18107.57031,17974.81055,17977.03906
14/04/15,17979.10938,18075.59961,17905.48047,18036.69922
15/04/15,18045.71094,18160.51953,18045.71094,18112.60938
16/04/15,18106.26953,18169.25977,18063.85938,18105.76953
17/04/15,18102.56055,18102.56055,17748.5293,17826.30078
20/04/15,17841.17969,18092.2207,17841.17969,18034.92969
21/04/15,18034.23047,18109.69922,17929.63086,17949.58984
22/04/15,17950.82031,18056.01953,17887.75977,18038.26953
23/04/15,18031.90039,18133.0293,17966.76953,18058.68945
24/04/15,18056.41992,18108.86914,18009.08008,18080.14063
27/04/15,18097.89063,18175.56055,18024.66016,18037.9707
28/04/15,18035.90039,18119.65039,17917.35938,18110.14063
29/04/15,18093.68945,18096.46094,17953.68945,18035.5293
30/04/15,18033.33008,18033.33008,17774.89063,17840.51953
01/05/15,17859.26953,18028.89063,17859.26953,18024.06055
04/05/15,18026.01953,18133.75977,18026.01953,18070.40039
05/05/15,18062.5293,18086.00977,17905.71094,17928.19922
06/05/15,17934.81055,18019.75,17733.11914,17841.98047
07/05/15,17840.25,17973.07031,17796.93945,17924.06055
08/05/15,17933.64063,18205.23047,17933.64063,18191.10938
11/05/15,18187.7793,18199.94922,18089.10938,18105.16992
12/05/15,18096.16016,18119.17969,17924.80078,18068.23047
13/05/15,18070.36914,18132.78906,18039.19922,18060.49023
14/05/15,18062.49023,18255.21094,18062.49023,18252.24023
15/05/15,18251.9707,18272.7207,18215.07031,18272.56055
18/05/15,18267.25,18325.53906,18244.25977,18298.88086
19/05/15,18300.48047,18351.35938,18261.34961,18312.39063
20/05/15,18315.06055,18350.13086,18272.56055,18285.40039
21/05/15,18285.86914,18314.89063,18249.90039,18285.74023
22/05/15,18286.86914,18286.86914,18217.14063,18232.01953
26/05/15,18229.75,18229.75,17990.01953,18041.53906
27/05/15,18045.08008,18190.34961,18045.08008,18162.99023
28/05/15,18154.14063,18154.14063,18066.40039,18126.11914
29/05/15,18128.11914,18128.11914,17967.74023,18010.67969
01/06/15,18017.82031,18105.83008,17982.06055,18040.36914
02/06/15,18033.33008,18091.86914,17925.33008,18011.93945
03/06/15,18018.41992,18168.08984,18010.41992,18076.26953
04/06/15,18072.4707,18087.15039,17876.94922,17905.58008
05/06/15,17905.38086,17940.7793,17822.90039,17849.46094
08/06/15,17849.46094,17852.34961,17760.60938,17766.55078
09/06/15,17766.94922,17817.83008,17714.9707,17764.03906
10/06/15,17765.38086,18045.14063,17765.38086,18000.40039
11/06/15,18001.26953,18109.76953,18001.26953,18039.36914
12/06/15,18035.83008,18035.83008,17857.07031,17898.83984
15/06/15,17890.75977,17890.75977,17698.41992,17791.16992
16/06/15,17787.42969,17919.61914,17774.11914,17904.48047
17/06/15,17909.58008,17998,17839.65039,17935.74023
18/06/15,17944.60938,18174.73047,17944.60938,18115.83984
19/06/15,18116.24023,18117.71094,18010.58008,18015.94922
22/06/15,18027.63086,18181.66992,18027.63086,18119.7793
23/06/15,18121.7793,18188.81055,18108.09961,18144.07031
24/06/15,18139.09961,18139.09961,17966.07031,17966.07031
25/06/15,17977.10938,18036.09961,17890.35938,17890.35938
26/06/15,17892.0293,18013.15039,17892.0293,17946.67969
29/06/15,17936.74023,17936.74023,17590.55078,17596.34961
30/06/15,17599.96094,17714.66016,17576.5,17619.50977
01/07/15,17638.11914,17801.83008,17638.11914,17757.91016
02/07/15,17763.32031,17825.49023,17687.51953,17730.10938
06/07/15,17728.08008,17734.35938,17564.35938,17683.58008
07/07/15,17684.91992,17793.44922,17465.67969,17776.91016
08/07/15,17759.00977,17759.00977,17496.2207,17515.41992
09/07/15,17530.38086,17764.84961,17530.38086,17548.61914
10/07/15,17561.11914,17797.49023,17561.11914,17760.41016
13/07/15,17787.26953,17987.57031,17787.26953,17977.67969
14/07/15,17974.60938,18072.82031,17956.16992,18053.58008
15/07/15,18053.38086,18090.39063,18010.15039,18050.16992
16/07/15,18078.16016,18131.60938,18065.33008,18120.25
17/07/15,18117.58008,18121.11914,18032.06055,18086.44922
20/07/15,18085.91016,18137.11914,18064.5,18100.41016
21/07/15,18096.66992,18096.66992,17868.33984,17919.28906
22/07/15,17918.34961,17919.34961,17807.41016,17851.03906
23/07/15,17853.7793,17860.94922,17705.0293,17731.91992
24/07/15,17731.05078,17756.53906,17553.73047,17568.5293
27/07/15,17561.7793,17561.7793,17399.16992,17440.58984
28/07/15,17449.81055,17650.07031,17449.81055,17630.26953
29/07/15,17631.40039,17776.7793,17629.19922,17751.39063
30/07/15,17743.24023,17761.25,17640.84961,17745.98047
31/07/15,17755.86914,17783.58984,17671.58984,17689.85938
03/08/15,17696.74023,17704.75977,17496.60938,17598.19922
04/08/15,17596.92969,17635.7793,17505.5,17550.68945
05/08/15,17555.24023,17661.36914,17492.90039,17540.4707
06/08/15,17542.60938,17572.03906,17362.85938,17419.75
07/08/15,17414.93945,17414.93945,17279.08008,17373.38086
10/08/15,17375.17969,17629.13086,17375.17969,17615.16992
11/08/15,17593.58984,17593.58984,17352.63086,17402.83984
12/08/15,17382.92969,17423.90039,17125.81055,17402.50977
13/08/15,17401.64063,17481.7793,17341.33984,17408.25
14/08/15,17410.11914,17492.90039,17394.06055,17477.40039
17/08/15,17472.66016,17551.40039,17341.7207,17545.17969
18/08/15,17537.30078,17568.40039,17486.41992,17511.33984
19/08/15,17508.74023,17517.18945,17282.41992,17348.73047
20/08/15,17345.32031,17345.32031,16990.68945,16990.68945
21/08/15,16990.68945,16990.68945,16459.55078,16459.75
24/08/15,16459.75,16459.75,15370.33008,15871.34961
25/08/15,15882.26953,16312.94043,15651.24023,15666.44043
26/08/15,15676.25977,16303.75,15676.25977,16285.50977
27/08/15,16285.50977,16666.68945,16285.50977,16654.76953
28/08/15,16649.41992,16669.9707,16535.17969,16643.00977
31/08/15,16632.01953,16388.25977,16444.05078,16528.0293
01/09/15,16528.0293,16528.0293,15979.9502,16058.34961
02/09/15,16058.34961,16352.58008,16058.34961,16351.37988
03/09/15,16364.33984,16550.07031,16317.30957,16374.75977
04/09/15,16371.75977,16371.75977,16026.61035,16102.37988
